label,split,covariance_mode,hartlap_scale,f_sat_target,alpha_s,radial_scale,f_sat_actual,chi2,source_chi2_total,source_chi2_wp,source_chi2_xi0,source_chi2_xi2
sham_profile,wp,diagonal,0.8210526315789474,0.04,1.1,1.5,0.03999988713084733,5394.457065115788,584.4636781885295,530.7891288640948,42.51689679122668,11.1576525332078
sham_profile,wp,diagonal,0.8210526315789474,0.08,0.7,4.0,0.08000000940576273,10847.71032832625,1175.5025190721005,559.9943755587985,134.46381849161835,481.0443250216834
sham_profile,wp,diagonal,0.8210526315789474,0.08,1.1,4.0,0.08000000940576273,10849.713930145143,1136.735657216575,560.0416750749985,136.31478512561134,440.37919701596496
sham_profile,wp,diagonal,0.8210526315789474,0.08,0.7,3.0,0.08000000940576273,14220.15820286705,1632.2185749993757,841.8459019633044,132.06487229622323,658.3078007398477
sham_profile,wp,diagonal,0.8210526315789474,0.08,1.1,3.0,0.08000000940576273,14223.228629274,1559.9211874162413,841.8827045624724,135.0259391068244,583.0125437469443
sham_profile,wp,diagonal,0.8210526315789474,0.08,0.7,1.0,0.08000000940576273,15215.271445350725,2962.7289040311516,2018.6943322107788,129.78500204336194,814.2495697770107
sham_profile,wp,diagonal,0.8210526315789474,0.08,1.1,1.0,0.08000000940576273,15218.402465850391,2877.7834439075486,2019.0217639847506,133.72802036746916,725.0336595553287
sham_profile,wp,diagonal,0.8210526315789474,0.08,0.7,2.0,0.08000000940576273,17814.60613510329,2299.642072499929,1400.8123870457534,130.560042562121,768.2696428920544
sham_profile,wp,diagonal,0.8210526315789474,0.08,1.1,2.0,0.08000000940576273,17818.213756610046,2215.3999649735074,1400.932145207928,134.18487916694627,680.282940598633
sham_profile,wp,diagonal,0.8210526315789474,0.08,0.7,1.5,0.08000000940576273,18304.620777750468,2751.929509976811,1822.4461242084392,130.090849922573,799.3925358457988
sham_profile,wp,diagonal,0.8210526315789474,0.08,1.1,1.5,0.08000000940576273,18307.776991462295,2667.034091055484,1822.6515386055955,133.91179904787126,710.4707534020172
sham_profile,wp,diagonal,0.8210526315789474,0.12,1.1,4.0,0.11999989653661006,23718.391314053057,3408.1452018203936,1183.5558476410235,271.9101166112859,1952.6792375680845
sham_profile,wp,diagonal,0.8210526315789474,0.12,0.7,4.0,0.11999989653661006,23720.109818575987,3392.3408083743343,1183.6020630788087,268.17429381612806,1940.5644514793976
sham_profile,wp,diagonal,0.8210526315789474,0.12,0.7,1.0,0.11999989653661006,29613.40993097348,7052.810442117338,4034.3839674847295,258.19663951479845,2760.2298351178106
sham_profile,wp,diagonal,0.8210526315789474,0.12,1.1,1.0,0.11999989653661006,29617.347812282926,7049.8668244778355,4034.916350764039,266.2900495479956,2748.6604241658006
sham_profile,wp,diagonal,0.8210526315789474,0.12,0.7,3.0,0.11999989653661006,30767.273674664044,4459.693916974547,1800.1753302512896,263.0573410373828,2396.4612456858754
