label,split,covariance_mode,hartlap_scale,f_sat_target,alpha_s,f_sat_actual,chi2,source_chi2_total,source_chi2_wp,source_chi2_xi0,source_chi2_xi2
minimal_hod,xi02,diagonal,0.4,0.06,0.7,0.06000006584033906,1054.4153866697504,428.4364002829844,356.80260038206353,42.17764847585873,29.456151425061982
minimal_hod,xi02,diagonal,0.4,0.02,1.3,0.019999943565423665,1186.8856537848574,426.18673274433723,52.48602359970516,9.447369221501598,364.2533399231303
minimal_hod,xi02,diagonal,0.4,0.02,1.1,0.019999943565423665,1190.9936179029642,423.3077034026024,52.485959037652876,9.274372210572622,361.5473721543767
minimal_hod,xi02,diagonal,0.4,0.04,0.5,0.03999988713084733,1207.9488613122103,433.6972754366071,151.7283143631526,18.52624813344246,263.44271294001186
minimal_hod,xi02,diagonal,0.4,0.02,0.9,0.019999943565423665,1219.171763908684,430.78984135791757,52.48018869454904,9.054190407585812,369.25546225578256
minimal_hod,xi02,diagonal,0.4,0.06,0.5,0.06000006584033906,1279.9979433168771,505.0313536170053,356.79221116792286,40.14801027460502,108.09113217447728
minimal_hod,xi02,diagonal,0.4,0.02,0.7,0.019999943565423665,1285.939839783183,460.3831277191796,52.48082215098968,8.771668471797936,399.1306370963918
minimal_hod,xi02,diagonal,0.4,0.02,0.5,0.019999943565423665,1421.9263163282747,533.7179981250782,52.48118748048155,8.484936396320535,472.7518742482759
minimal_hod,xi02,diagonal,0.4,0.08,1.3,0.08000000940576273,1518.4500899333534,918.948901262294,715.2324859192057,80.77405149698198,122.94236384610613
minimal_hod,xi02,diagonal,0.4,0.08,1.1,0.08000000940576273,1552.0455706130626,936.4832217637625,715.2616385120989,80.30752791074187,140.91405534092144
minimal_hod,xi02,diagonal,0.4,0.08,0.9,0.08000000940576273,1593.3888118642822,936.4403529351816,715.3019402549353,79.1975253527288,141.94088732751726
minimal_hod,xi02,diagonal,0.4,0.08,0.7,0.08000000940576273,1639.9477701055841,899.6570634302248,715.2568641832157,77.06116508681247,107.33903416019626
minimal_hod,xi02,diagonal,0.4,0.08,0.5,0.08000000940576273,1740.5859771800478,854.649332652626,715.1813451183149,73.27632984504062,66.19165768927023
minimal_hod,xi02,diagonal,0.4,0.1,0.5,0.09999995297118638,2709.966953716903,1615.738088904691,1298.4902540262153,119.50257984439206,197.7452550340833
minimal_hod,xi02,diagonal,0.4,0.1,1.3,0.09999995297118638,2855.7956459302236,1955.2706684193756,1298.7600028227787,131.20420143025729,525.3064641663393
minimal_hod,xi02,diagonal,0.4,0.1,0.7,0.09999995297118638,2909.083258908576,1902.9234297885134,1298.6169042861177,125.88657227855903,478.4199532238365
minimal_hod,xi02,diagonal,0.4,0.1,1.1,0.09999995297118638,2942.708912086834,2021.2872772883643,1298.7147262815245,130.74188746535822,591.8306635414814
minimal_hod,xi02,diagonal,0.4,0.1,0.9,0.09999995297118638,2981.4918072981895,2028.4904777024572,1298.738973643999,129.21431729337587,600.537186765082
minimal_hod,xi02,diagonal,0.4,0.12,0.5,0.11999989653661006,4298.58839814931,2920.8173167750147,2172.7806362000233,179.3243570383918,568.7123235365997
minimal_hod,xi02,diagonal,0.4,0.12,0.7,0.11999989653661006,5029.199172893498,3606.80526790238,2172.8083246783503,189.36018426126896,1244.6367589627605
minimal_hod,xi02,diagonal,0.4,0.12,1.3,0.11999989653661006,5079.603447377156,3677.134742227042,2173.043274974438,196.74937023553952,1307.3420970170644
minimal_hod,xi02,diagonal,0.4,0.12,1.1,0.11999989653661006,5256.582765232516,3826.8326967342146,2173.036393403524,196.32006623002252,1457.476237100668
minimal_hod,xi02,diagonal,0.4,0.12,0.9,0.11999989653661006,5301.319110793511,3863.16894497902,2173.0072708417324,194.27710818634685,1495.8845659509407
minimal_hod,xi02,diagonal,0.4,0.15,0.5,0.15000004702881362,8049.595894398012,6231.511252535964,4209.100000489426,292.32018479723433,1730.0910672493037
minimal_hod,xi02,diagonal,0.4,0.15,0.7,0.15000004702881362,10144.348368068837,7893.432688351141,4208.940285995633,310.09902189519914,3374.3933804603093
minimal_hod,xi02,diagonal,0.4,0.15,1.3,0.15000004702881362,10378.488062461756,7913.545499381219,4209.460907239838,321.16167419203964,3382.9229179493414
minimal_hod,xi02,diagonal,0.4,0.15,1.1,0.15000004702881362,10807.52858902266,8291.598918137062,4209.361834868444,321.083716660446,3761.1533666081727
minimal_hod,xi02,diagonal,0.4,0.15,0.9,0.15000004702881362,10885.508245079449,8425.206967993297,4209.195617207397,318.17042915416965,3897.8409216317314
minimal_hod,xi02,full,0.4,0.06,1.3,0.06000006584033906,3958.3115096153565,414.41855594965034,356.78472221561356,44.65041060786593,12.983423126170702
minimal_hod,xi02,full,0.4,0.06,1.1,0.06000006584033906,4126.571084273109,411.03666900167894,356.80637414639494,44.22674457301097,10.00355028227286
minimal_hod,xi02,full,0.4,0.06,0.9,0.06000006584033906,4406.5179751208125,413.0073315872059,356.8356195913072,43.4691674022949,12.702544593603617
